Day,TotalMinutesWearTime,PercentageWearTime
5/1/2022,0,0
5/2/2022,0,0
5/3/2022,0,0
5/4/2022,0,0
5/5/2022,0,0
5/6/2022,0,0
5/7/2022,0,0
5/8/2022,0,0
5/9/2022,0,0
5/10/2022,0,0
5/11/2022,0,0
5/12/2022,0,0
5/13/2022,0,0
5/14/2022,0,0
5/15/2022,0,0
5/16/2022,0,0
5/17/2022,0,0
5/18/2022,0,0
5/19/2022,0,0
5/20/2022,0,0
5/21/2022,0,0
5/22/2022,0,0
5/23/2022,0,0
5/24/2022,0,0
5/25/2022,0,0
5/26/2022,0,0
5/27/2022,0,0
5/28/2022,0,0
5/29/2022,0,0
5/30/2022,0,0
5/31/2022,0,0
6/1/2022,0,0
6/2/2022,0,0
6/3/2022,0,0
6/4/2022,0,0
6/5/2022,0,0
6/6/2022,0,0
6/7/2022,0,0
6/8/2022,0,0
6/9/2022,0,0
6/10/2022,0,0
6/11/2022,0,0
6/12/2022,0,0
6/13/2022,0,0
6/14/2022,0,0
6/15/2022,0,0
6/16/2022,0,0
6/17/2022,0,0
6/18/2022,0,0
6/19/2022,0,0
6/20/2022,0,0
6/21/2022,0,0
6/22/2022,0,0
6/23/2022,0,0
6/24/2022,0,0
6/25/2022,0,0
6/26/2022,0,0
6/27/2022,0,0
6/28/2022,0,0
6/29/2022,962,66.80555555555556
6/30/2022,1420,98.61111111111111
7/1/2022,1170,81.25
7/2/2022,0,0
7/3/2022,0,0
7/4/2022,216,15
7/5/2022,997,69.23611111111111
7/6/2022,1407,97.70833333333333
7/7/2022,1411,97.98611111111111
7/8/2022,1426,99.02777777777779
7/9/2022,1306,90.69444444444444
7/10/2022,1170,81.25
7/11/2022,1375,95.48611111111111
7/12/2022,1430,99.30555555555556
7/13/2022,1193,82.84722222222223
7/14/2022,1411,97.98611111111111
7/15/2022,1280,88.88888888888889
7/16/2022,1393,96.73611111111111
7/17/2022,1436,99.72222222222223
7/18/2022,687,47.708333333333336
7/19/2022,0,0
7/20/2022,0,0
7/21/2022,0,0
7/22/2022,0,0
7/23/2022,0,0
7/24/2022,0,0
7/25/2022,0,0
7/26/2022,0,0
7/27/2022,0,0
7/28/2022,0,0
7/29/2022,0,0
7/30/2022,0,0
7/31/2022,0,0
8/1/2022,0,0
8/2/2022,0,0
8/3/2022,0,0
8/4/2022,0,0
8/5/2022,0,0
8/6/2022,0,0
8/7/2022,0,0
8/8/2022,0,0
8/9/2022,0,0
8/10/2022,0,0
8/11/2022,0,0
8/12/2022,0,0
8/13/2022,0,0
8/14/2022,0,0
8/15/2022,0,0
8/16/2022,0,0
8/17/2022,0,0
8/18/2022,0,0
8/19/2022,0,0
8/20/2022,0,0
8/21/2022,0,0
8/22/2022,0,0
8/23/2022,0,0
8/24/2022,0,0
8/25/2022,0,0
8/26/2022,0,0
8/27/2022,0,0
8/28/2022,0,0
8/29/2022,0,0
8/30/2022,0,0
8/31/2022,0,0
9/1/2022,0,0
9/2/2022,0,0
9/3/2022,0,0
9/4/2022,0,0
9/5/2022,0,0
9/6/2022,0,0
9/7/2022,0,0
9/8/2022,0,0
9/9/2022,0,0
9/10/2022,0,0
9/11/2022,0,0
9/12/2022,0,0
9/13/2022,0,0
9/14/2022,0,0
9/15/2022,0,0
9/16/2022,0,0
9/17/2022,0,0
9/18/2022,0,0
9/19/2022,0,0
9/20/2022,0,0
9/21/2022,0,0
9/22/2022,0,0
9/23/2022,0,0
9/24/2022,0,0
9/25/2022,0,0
9/26/2022,0,0
9/27/2022,0,0
9/28/2022,0,0
9/29/2022,0,0
9/30/2022,0,0
10/1/2022,0,0
10/2/2022,0,0
10/3/2022,0,0
10/4/2022,0,0
10/5/2022,0,0
10/6/2022,0,0
10/7/2022,0,0
10/8/2022,0,0
10/9/2022,0,0
10/10/2022,0,0
10/11/2022,0,0
10/12/2022,0,0
10/13/2022,0,0
10/14/2022,0,0
10/15/2022,0,0
10/16/2022,0,0
10/17/2022,0,0
10/18/2022,0,0
10/19/2022,0,0
10/20/2022,0,0
10/21/2022,0,0
10/22/2022,0,0
10/23/2022,0,0
10/24/2022,0,0
10/25/2022,0,0
10/26/2022,0,0
10/27/2022,0,0
10/28/2022,0,0
10/29/2022,0,0
10/30/2022,0,0
10/31/2022,0,0
11/1/2022,0,0
11/2/2022,0,0
11/3/2022,0,0
11/4/2022,0,0
11/5/2022,0,0
11/6/2022,0,0
11/7/2022,0,0
11/8/2022,0,0
11/9/2022,0,0
11/10/2022,0,0
11/11/2022,0,0
11/12/2022,0,0
11/13/2022,0,0
11/14/2022,0,0
11/15/2022,0,0
11/16/2022,0,0
11/17/2022,0,0
11/18/2022,0,0
11/19/2022,0,0
11/20/2022,0,0
11/21/2022,0,0
11/22/2022,0,0
11/23/2022,0,0
11/24/2022,0,0
11/25/2022,0,0
11/26/2022,0,0
11/27/2022,0,0
11/28/2022,0,0
11/29/2022,0,0
11/30/2022,0,0
12/1/2022,0,0
12/2/2022,0,0
12/3/2022,0,0
12/4/2022,0,0
12/5/2022,0,0
12/6/2022,0,0
12/7/2022,0,0
12/8/2022,0,0
12/9/2022,0,0
12/10/2022,0,0
12/11/2022,0,0
12/12/2022,0,0
12/13/2022,0,0
12/14/2022,0,0
12/15/2022,0,0
12/16/2022,0,0
12/17/2022,0,0
12/18/2022,0,0
12/19/2022,0,0
12/20/2022,0,0
12/21/2022,0,0
12/22/2022,0,0
12/23/2022,0,0
12/24/2022,0,0
12/25/2022,0,0
12/26/2022,0,0
12/27/2022,0,0
12/28/2022,0,0
12/29/2022,0,0
12/30/2022,374,25.972222222222225
12/31/2022,1440,100
1/1/2023,1440,100
1/2/2023,1417,98.40277777777777
1/3/2023,1354,94.02777777777777
1/4/2023,1241,86.18055555555556
1/5/2023,1399,97.15277777777777
1/6/2023,1440,100
1/7/2023,1438,99.86111111111111
1/8/2023,1436,99.72222222222223
1/9/2023,1440,100
1/10/2023,1323,91.875
1/11/2023,1369,95.06944444444444
1/12/2023,1309,90.90277777777777
1/13/2023,1191,82.70833333333333
1/14/2023,1434,99.58333333333333
1/15/2023,1440,100
1/16/2023,1440,100
1/17/2023,1374,95.41666666666667
1/18/2023,922,64.02777777777777
1/19/2023,1271,88.26388888888889
1/20/2023,1401,97.29166666666667
1/21/2023,1440,100
1/22/2023,1407,97.70833333333333
1/23/2023,1324,91.94444444444444
1/24/2023,1385,96.18055555555556
1/25/2023,1372,95.27777777777777
1/26/2023,1272,88.33333333333333
1/27/2023,1391,96.59722222222223
1/28/2023,1405,97.56944444444444
1/29/2023,1401,97.29166666666667
1/30/2023,1371,95.20833333333333
1/31/2023,1402,97.36111111111111
2/1/2023,1315,91.31944444444444
2/2/2023,1438,99.86111111111111
2/3/2023,1405,97.56944444444444
2/4/2023,1189,82.56944444444444
2/5/2023,1319,91.59722222222221
2/6/2023,333,23.125
2/7/2023,0,0
2/8/2023,0,0
2/9/2023,0,0
2/10/2023,0,0
2/11/2023,0,0
2/12/2023,0,0
2/13/2023,0,0
2/14/2023,0,0
2/15/2023,0,0
2/16/2023,0,0
2/17/2023,108,7.5
2/18/2023,1328,92.22222222222223
2/19/2023,1440,100
2/20/2023,1440,100
2/21/2023,1438,99.86111111111111
2/22/2023,1345,93.40277777777779
2/23/2023,1404,97.5
2/24/2023,1393,96.73611111111111
2/25/2023,1440,100
2/26/2023,1440,100
2/27/2023,1402,97.36111111111111
2/28/2023,1389,96.45833333333333
3/1/2023,1393,96.73611111111111
3/2/2023,1413,98.125
3/3/2023,1389,96.45833333333333
3/4/2023,1346,93.47222222222223
3/5/2023,1083,75.20833333333333
3/6/2023,1392,96.66666666666667
3/7/2023,1439,99.93055555555556
3/8/2023,1379,95.76388888888889
3/9/2023,1438,99.86111111111111
3/10/2023,1369,95.06944444444444
3/11/2023,1383,96.04166666666667
3/12/2023,1331,92.43055555555556
3/13/2023,1440,100
3/14/2023,1440,100
3/15/2023,1416,98.33333333333333
3/16/2023,1428,99.16666666666667
3/17/2023,1438,99.86111111111111
3/18/2023,1440,100
3/19/2023,1313,91.18055555555556
3/20/2023,1438,99.86111111111111
3/21/2023,1440,100
3/22/2023,1408,97.77777777777777
3/23/2023,1440,100
3/24/2023,1437,99.79166666666667
3/25/2023,1440,100
3/26/2023,1440,100
3/27/2023,1440,100
3/28/2023,1351,93.81944444444444
3/29/2023,1440,100
3/30/2023,1440,100
3/31/2023,1440,100
4/1/2023,1440,100
4/2/2023,1440,100
4/3/2023,1440,100
4/4/2023,1433,99.51388888888889
4/5/2023,813,56.458333333333336
4/6/2023,1440,100
4/7/2023,1437,99.79166666666667
4/8/2023,1440,100
4/9/2023,1403,97.43055555555556
4/10/2023,1440,100
4/11/2023,620,43.05555555555556
4/12/2023,1393,96.73611111111111
4/13/2023,1440,100
4/14/2023,1400,97.22222222222221
4/15/2023,1382,95.97222222222223
4/16/2023,1440,100
4/17/2023,1397,97.01388888888889
4/18/2023,1440,100
4/19/2023,1440,100
4/20/2023,1440,100
4/21/2023,1305,90.625
4/22/2023,1440,100
4/23/2023,1387,96.31944444444444
4/24/2023,1440,100
4/25/2023,1440,100
4/26/2023,1436,99.72222222222223
4/27/2023,1439,99.93055555555556
4/28/2023,1363,94.65277777777777
4/29/2023,870,60.416666666666664
4/30/2023,1440,100
5/1/2023,1440,100
5/2/2023,1440,100
5/3/2023,1439,99.93055555555556
5/4/2023,1440,100
5/5/2023,1209,83.95833333333333
5/6/2023,1440,100
5/7/2023,1416,98.33333333333333
5/8/2023,1440,100
5/9/2023,1415,98.26388888888889
5/10/2023,1440,100
5/11/2023,1409,97.84722222222221
5/12/2023,1191,82.70833333333333
5/13/2023,1409,97.84722222222221
5/14/2023,580,40.27777777777778
5/15/2023,0,0
5/16/2023,0,0
5/17/2023,0,0
5/18/2023,0,0
5/19/2023,990,68.75
5/20/2023,1415,98.26388888888889
5/21/2023,1376,95.55555555555556
5/22/2023,1435,99.65277777777779
5/23/2023,1440,100
5/24/2023,1439,99.93055555555556
5/25/2023,979,67.98611111111111
5/26/2023,1440,100
5/27/2023,1414,98.19444444444444
5/28/2023,1440,100
5/29/2023,1437,99.79166666666667
5/30/2023,979,67.98611111111111
